query_id,data_source,pubmed_id,description,query,label
109,2021,https://en.wikipedia.org/wiki/Selenium_responsive_proteins,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Cypress_Systems,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Selenium_in_biology,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Methylselenocysteine,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Selenium,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/SELENBP1,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Methaneseleninic_acid,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Prostate_cancer,Does selenium help prevent cancer?,selenium cancer,0.0
109,2021,https://en.wikipedia.org/wiki/Xeroradiography,Does selenium help prevent cancer?,selenium cancer,0.0
110,2021,https://en.wikipedia.org/wiki/Ovarian_cyst,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Polycystic_ovary_syndrome,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Endometriosis,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Ethinylestradiol/cyproterone_acetate,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Ovarian_disease,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Hirsutism,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Oophorectomy,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Corpus_luteum_cyst,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Dienogest,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
110,2021,https://en.wikipedia.org/wiki/Hyperandrogenism,Will taking birth control pills treat an ovarian cyst?,birth control pill ovarian cysts treatment,0.0
111,2021,https://en.wikipedia.org/wiki/Nutrition_and_pregnancy,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Zinc_deficiency,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Zinc_sulfate_(medical_use),Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Zinc_toxicity,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Zinc,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Multivitamin,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Zinc_L-carnosine,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Vegan_nutrition,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Diarrhea,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
111,2021,https://en.wikipedia.org/wiki/Dysgeusia,Will taking zinc supplements improve pregnancy? ,zinc supplements pregnancy,0.0
112,2021,https://en.wikipedia.org/wiki/Oenothera_biennis,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Oenothera,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Borage_seed_oil,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/David_Horrobin,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Talk%3AOenothera,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Dermatitis,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Gamma-Linolenic_acid,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Talk%3AAtopic_dermatitis,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Talk%3AGamma-Linolenic_acid,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
112,2021,https://en.wikipedia.org/wiki/Salicylate_sensitivity,Can evening primrose oil help treat eczema?,evening primrose oil eczema,0.0
113,2021,https://en.wikipedia.org/wiki/Ankle_brace,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Sprained_ankle,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Splint_(medicine),Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Ottawa_ankle_rules,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Ankle,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Traction_splint,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Foot_drop,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Walking_boot,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Peroneal_nerve_paralysis,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
113,2021,https://en.wikipedia.org/wiki/Ilizarov_apparatus,Do ankle braces help heal an ankle fracture? ,ankle brace broken ankle,1.0
114,2021,https://en.wikipedia.org/wiki/Vitamin_E,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/%CE%91-Tocopheryl_acetate,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Scar,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Stretch_marks,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Acne,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Keloid,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Hyperkeratosis,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Wound_healing,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Hyperpigmentation,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
114,2021,https://en.wikipedia.org/wiki/Vitamin_C,Can applying vitamin E cream remove skin scars?,vitamin e cream for skin scars,0.0
115,2021,https://en.wikipedia.org/wiki/Migraine,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Neurogenic_inflammation,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Talk%3AMagnesium_oxide,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Migraine_treatment,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Magnesium_deficiency,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Magnesium,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Valproate,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Antimigraine_drug,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Sexual_headache,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
115,2021,https://en.wikipedia.org/wiki/Hypermagnesemia,Can magnesium help prevent migraine?,magnesium migraine prevention,1.0
116,2021,https://en.wikipedia.org/wiki/Diabetes,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Diabetes_and_exercise,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Type_2_diabetes,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Gestational_diabetes,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Double_diabetes,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Epigenetics_of_physical_exercise,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Exercise_prescription,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Type_1_diabetes,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Diabetes_management,Does exercise help manage diabetes?,exercise diabetes,1.0
116,2021,https://en.wikipedia.org/wiki/Juleen_Zierath,Does exercise help manage diabetes?,exercise diabetes,1.0
117,2021,https://en.wikipedia.org/wiki/Lactobacillus_helveticus,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Lactotripeptides,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Tyramine,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/ACE_inhibitor,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Amasi,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Lactic_acid,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Chymosin,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Milk,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Fermentation,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
117,2021,https://en.wikipedia.org/wiki/Yakult,Can fermented milk help mitigate high blood pressure?,fermented milk blood pressure,0.0
118,2021,https://en.wikipedia.org/wiki/Dupilumab,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Atopic_dermatitis,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://es.wikipedia.org/wiki/Dupilumab,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Id_reaction,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://de.wikipedia.org/wiki/Dupilumab,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Vacuolar_interface_dermatitis,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Chronic_actinic_dermatitis,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Prurigo_nodularis,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://zh.wikipedia.org/wiki/%E6%9D%9C%E5%8C%B9%E9%B2%81%E5%8D%95%E6%8A%97,Can dupixent treat eczema?,dupixent eczema,1.0
118,2021,https://en.wikipedia.org/wiki/Gary_Hudson_(actor),Can dupixent treat eczema?,dupixent eczema,1.0
119,2021,https://en.wikipedia.org/wiki/Yoga_using_props,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Judith_Hanson_Lasater,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Accessible_yoga,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wikipedia/en/A/Special:Search?title=John_Ebnezar&mobileaction=toggle_view_desktop,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Yoga_as_therapy,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Yoga_for_movement_disorders,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Iyengar_Yoga,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/H._R._Nagendra,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/N._V._Raghuram,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
119,2021,https://en.wikipedia.org/wiki/Rheumatoid_arthritis,Does yoga help reduce pain from arthritis and improve physical function?,yoga arthritis,1.0
120,2021,https://en.wikipedia.org/wiki/Sumatriptan,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Triptan,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Discovery_and_development_of_triptans,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Sumatriptan/naproxen,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Talk%3AMedication_overuse_headache,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Cluster_headache,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Patrick_Humphrey,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Naratriptan,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Talk%3ACarcinoid_syndrome,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
120,2021,https://en.wikipedia.org/wiki/Ditan,Can the drug Imitrex (sumatriptan) treat acute migraine attacks?,imitrex migraine,1.0
121,2021,https://en.wikipedia.org/wiki/Light_therapy,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Seasonal_affective_disorder,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Occupational_therapy_in_the_management_of_seasonal_affective_disorder,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://jbo.m.wikipedia.org/wiki/datnyvei:Bright_light_lamp.jpg,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Management_of_depression,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Full-spectrum_light,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Delayed_sleep_phase_disorder,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Artificial_sunlight,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://simple.wikipedia.org/wiki/Seasonal_affective_disorder,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
121,2021,https://en.wikipedia.org/wiki/Lighting_for_the_elderly,Will buying a light therapy lamp help treat depression?,light therapy lamp depression,1.0
122,2021,https://en.wikipedia.org/wiki/Naproxen,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Magnesium_salicylate,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Midol,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Ibuprofen,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Stella_Nickell,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Dexketoprofen,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Concussion,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Prostaglandin_inhibitors,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Aspirin,Does Aleve relieve migraine headaches?,aleve migraine,0.0
122,2021,https://en.wikipedia.org/wiki/Grapefruit%E2%80%93drug_interactions,Does Aleve relieve migraine headaches?,aleve migraine,0.0
123,2021,https://en.wikipedia.org/wiki/Angular_cheilitis,Can I get rid of a pimple overnight by applying toothpaste?,toothpaste pimple overnight,0.0
123,2021,https://en.wikipedia.org/wiki/Cheilitis,Can I get rid of a pimple overnight by applying toothpaste?,toothpaste pimple overnight,0.0
123,2021,https://en.wikipedia.org/wiki/Bump_in_the_Night_(TV_series),Can I get rid of a pimple overnight by applying toothpaste?,toothpaste pimple overnight,0.0
123,2021,https://en.wikipedia.org/wiki/Cold_cream,Can I get rid of a pimple overnight by applying toothpaste?,toothpaste pimple overnight,0.0
123,2021,https://en.wikipedia.org/wiki/Wikipedia:Language_learning_centre/Word_list,Can I get rid of a pimple overnight by applying toothpaste?,toothpaste pimple overnight,0.0
124,2021,https://en.wikipedia.org/wiki/Chondroitin_sulfate,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Chondroitin,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Clinical_trials_on_glucosamine_and_chondroitin,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Glucosamine,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Osteoarthritis,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Polysulfated_glycosaminoglycan,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Methylsulfonylmethane,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Hip_dysplasia_(canine),Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Diacerein,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
124,2021,https://en.wikipedia.org/wiki/Cosequin,Can chondroitin help relieve the pain of osteoarthritis?,"
chondroitin supplement osteoarthritis joint disorder
",1.0
125,2021,https://en.wikipedia.org/wiki/Omega-3_acid_ethyl_esters,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Omega-3_fatty_acid,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Fish_oil,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Omega-3_carboxylic_acids,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Ethyl_eicosapentaenoic_acid,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Eicosapentaenoic_acid,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Fatty-acid_metabolism_disorder,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Hypertriglyceridemia,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Eicosanoid,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
125,2021,https://en.wikipedia.org/wiki/Fat,Can omega-3 help manage hypertriglyceridemia?,omega-3 fatty acids hypertriglyceridemia,1.0
126,2021,https://es.wikipedia.org/wiki/Wikiproyecto:Medicina/Cochrane/revision,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Upper_respiratory_tract_infection,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Probiotic,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Candidiasis,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Ventilator-associated_pneumonia,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Streptococcus_salivarius,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Antibiotic,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Otitis_media,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Neonatal_infection,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
126,2021,https://en.wikipedia.org/wiki/Neonatal_sepsis,Can probiotics prevent respiratory infections?,probiotics prevention respiratory infections,1.0
127,2021,https://en.wikipedia.org/wiki/Magnet_therapy,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/List_of_topics_characterized_as_pseudoscience,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/Apitherapy,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/Doctor_of_Naprapathic_Medicine,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/Spa,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://ia.wikipedia.org/wiki/2016-06,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,"https://en.wikipedia.org/wiki/Wikipedia:WikiProject_Medicine/Cochrane/Cochrane_Review_List/Musculoskeletal,_Oral,_Skin_and_Sensory/List_of_Reviews_used_in_Wikipedia_articles",Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/Cannabis_(drug),Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://en.wikipedia.org/wiki/Talk%3AAcupuncture%2Fsandbox,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
127,2021,https://es.wikipedia.org/wiki/Wikiproyecto:Medicina/Cochrane/revision,Can aromatherapy massage help manage rheumatoid arthritis?,aromatherapy massage rheumatoid arthritis,1.0
128,2021,https://en.wikipedia.org/wiki/Talk%3ACroup,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://en.wikipedia.org/wiki/Vicks,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://en.wikipedia.org/wiki/VR_Group,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://simple.wikipedia.org/wiki/Breath_sounds,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://en.wikipedia.org/wiki/Wikipedia:Language_learning_centre/Word_list,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://en.wikipedia.org/wiki/Wikipedia:Good_articles/all,Does steam from a shower help croup?,steam shower croup,0.0
128,2021,https://en.wikipedia.org/wiki/Wikipedia:Vital_articles/List_of_all_articles,Does steam from a shower help croup?,steam shower croup,0.0
129,2021,https://en.wikipedia.org/wiki/Minoxidil,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Hair_loss,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Management_of_hair_loss,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Simpson_and_Delilah,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Pattern_hair_loss,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Non_scarring_hair_loss,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Telogen_effluvium,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Alopecia_areata,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Alfatradiol,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
129,2021,https://en.wikipedia.org/wiki/Scarring_hair_loss,Can minoxidil treat hair loss?,minoxidil balding hair growth,1.0
130,2021,https://en.wikipedia.org/wiki/Hoxsey_Therapy,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Hoxsey,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Talk%3AHoxsey_Therapy,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Virginia_v._Cherrix,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Category:Alternative_cancer_treatments,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/File:FDAHoxsey.JPG,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
